observed_at,asset_id,site_id,cell_id,is_operating,operating_state,product_type,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,generator_version
2026-08-05T23:00:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,299.4737,309.8291,1656.1286,36.9317,122.9775,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,H,297.7641,308.6009,1438.7416,46.3411,108.6493,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,H,299.0289,310.0732,1519.1126,44.8031,122.4603,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,301.4637,311.1007,1424.6566,46.4491,140.5202,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,299.7722,310.557,1847.9045,28.1925,97.3585,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,301.2737,310.5102,1731.7054,34.6252,125.1121,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,299.8671,310.9686,1941.9623,20.2672,128.384,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,301.8491,312.3503,1889.7525,23.2126,107.4162,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,299.978,309.5759,1701.4102,30.5763,136.2927,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,300.4363,310.5149,1549.337,44.2643,145.4537,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,297.7182,308.0228,2164.3444,16.5995,148.657,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,300.5844,310.222,1522.0062,42.3556,135.1216,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,299.2501,308.3131,1525.3537,42.0483,153.4576,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,H,297.429,308.6996,1434.9472,58.3403,140.1794,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,H,300.626,310.2625,1625.5171,35.6196,145.4767,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,297.8273,308.7359,1673.4386,30.0429,142.1816,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,299.8188,309.1518,1476.5622,52.8168,107.3413,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,301.5614,310.4614,1471.2924,46.9578,139.1529,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,301.0487,310.1284,1456.261,42.1255,128.1291,relation-reasoning-agent-eval-v3.1
2026-08-05T23:00:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,299.1756,309.9569,1482.8667,48.2485,141.8124,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,300.6732,311.5462,2108.9247,18.0268,122.9775,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,H,296.1777,307.319,1460.0636,39.0603,108.6493,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,H,299.9902,310.0985,1511.6278,37.1686,122.4603,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,301.1636,310.4788,1445.7188,40.2371,140.5202,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,300.9765,310.9899,1610.0663,39.5262,97.3585,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,302.8444,311.7444,1671.1084,38.4318,125.1121,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,L,300.1454,311.3375,1777.3469,28.7897,128.384,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,L,302.4475,312.5487,1495.0237,42.0564,107.4162,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,299.7697,309.4818,1500.6545,42.6284,136.2927,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L03-02,S01,S01-L03,1,running,L,298.4457,309.4016,1494.6527,47.115,145.4537,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L03-03,S01,S01-L03,1,running,L,300.4529,309.671,1953.5698,20.9632,148.657,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L03-04,S01,S01-L03,1,running,L,299.2033,309.1148,1476.6153,44.8656,135.1216,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L04-01,S01,S01-L04,1,running,L,302.0524,310.9524,1442.0946,54.0048,153.4576,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L04-02,S01,S01-L04,1,running,H,299.0057,309.4982,1453.676,50.6314,140.1794,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L04-03,S01,S01-L04,1,running,H,300.2064,310.0831,1462.1617,50.7992,145.4767,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L04-04,S01,S01-L04,1,running,M,297.6465,308.8012,1711.7219,27.0809,142.1816,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L05-01,S01,S01-L05,1,running,L,300.781,310.5641,1402.8168,57.105,107.3413,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L05-02,S01,S01-L05,1,running,M,299.8303,308.7303,1370.7366,56.3315,139.1529,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L05-03,S01,S01-L05,1,running,L,300.7829,310.4885,1433.0658,42.907,128.1291,relation-reasoning-agent-eval-v3.1
2026-08-05T23:10:00+09:00,CNC-S01-L05-04,S01,S01-L05,1,running,L,299.9035,310.9627,1455.0387,48.5005,141.8124,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L01-01,S01,S01-L01,1,running,L,299.7352,311.42,1703.189,29.3088,123.8069,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L01-02,S01,S01-L01,1,running,M,295.1112,306.1981,1425.2723,38.8786,109.7892,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L01-03,S01,S01-L01,1,running,L,299.7086,309.8522,1634.9893,29.7169,123.7615,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L01-04,S01,S01-L01,1,running,L,301.5083,310.4111,1475.3427,42.14,141.3886,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L02-01,S01,S01-L02,1,running,L,302.254,311.3221,1584.9668,40.7829,98.0112,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L02-02,S01,S01-L02,1,running,L,302.9585,312.5378,1588.1251,40.8116,125.8425,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L02-03,S01,S01-L02,1,running,M,303.9577,313.8147,1785.7221,29.3914,129.1796,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L02-04,S01,S01-L02,1,running,H,302.4042,312.1549,1457.0988,47.8565,108.0848,relation-reasoning-agent-eval-v3.1
2026-08-05T23:20:00+09:00,CNC-S01-L03-01,S01,S01-L03,1,running,L,299.101,309.5581,1477.4229,41.3806,136.9613,relation-reasoning-agent-eval-v3.1
